0002-2144	Ain Shams Medical Journal
0002-2470	Journal of the Air Pollution Control Association
0002-2667	Aircraft Engineering and Aerospace Technology
0002-3329	Известия Российской академии наук Серия биологическая
0002-3337	Физика земли
0002-337X	Неорганические материалы
0002-3388	Известия Российской академии наук Теория и системы управления
0002-3515	Известия Российской академии наук Физика атмосферы и океана
2366-097X,0002-3752	Die Aktiengesellschaft
0002-399X	الدراسات الإسلامية
1573-8302,0002-5232	Algebra and Logic
1420-8911,0002-5240	Algebra Universalis
0002-5275	Algemeen Nederlands Tijdschrift voor Wijsbegeerte
0002-5658	Állattani Közlemények
1614-0176,0002-6018	Allgemeines Statistisches Archiv
0002-6417	Alpha Omegan
1745-8234,0002-6980	Ambix
1851-8044,0002-7014	Ameghiniana
0002-712X	Bulletin of the American Academy of Arts and Sciences
0002-7138	Journal of the American Academy of Child Psychiatry
1552-3349,0002-7162	The Annals of the American Academy of Political and Social Science
1477-4585,0002-7189	Journal of the American Academy of Religion
1548-1433,0002-7294	American Anthropologist
2325-5064,0002-7316	American Antiquity
0002-7359	American Art Journal
0002-7537	Bulletin of the American Astronomical Society
1552-3381,0002-7642	American Behavioral Scientist
1938-4211,0002-7685	The American Biology Teacher
1744-1714,0002-7766	American Business Law Journal
1551-2916,0002-7820	Journal of the American Ceramic Society
1520-5126,0002-7863	Journal of the American Chemical Society
0002-8002	Bulletin of the American College of Nurse-Midwives
0002-8177	The Journal of the American Dental Association
2157-6114,0002-8207	Publication of the American Dialect Society
0002-8223	Journal of the American Dietetic Association
1097-4571,0002-8231	Journal of the American Society for Information Science
1944-7981,0002-8282	The American Economic Review
1935-1011,0002-8312	American Educational Research Journal
0002-8320	Transactions of the American Entomological Society
1938-422X,0002-8444	American Fern Journal
1548-8659,0002-8487	Transactions of the American Fisheries Society
0002-8606	Transactions American Geophysical Union
1532-5415,0002-8614	Journal of the American Geriatrics Society
0002-8703	American Heart Journal
0002-8711	Journal of the American Helicopter Society
1937-5239,0002-8762	The American Historical Review
0002-8894	AIHAJ
0002-8991	Journal of the American Institute of Planners
1467-8276,0002-9092	American Journal of Agricultural Economics
1553-0795,0002-9106	American Journal of Anatomy
1939-828X,0002-9114	American Journal of Archaeology
1537-2197,0002-9122	American Journal of Botany
0002-9149,0002-9149	The American Journal of Cardiology
2160-0562,0002-9157	American Journal of Clinical Hypnosis
1943-7722,0002-9173	American Journal of Clinical Pathology
2326-9197,0002-919X	The American Journal of Comparative Law
0002-9211	The American Journal of Digestive Diseases
1536-7150,0002-9246	American Journal of Economics and Sociology
0002-9254	American Journal of Enology and Viticulture
0002-9262,0002-9262	American Journal of Epidemiology
1572-0241,0002-9270	The American Journal of Gastroenterology
1537-6605,0002-9297	The American Journal of Human Genetics
2161-7953,0002-9300	The American Journal of International Law
2161-797X,0002-9319	American Journal of Legal History
1080-6377,0002-9327	American Journal of Mathematics
0002-9343	The American Journal of Medicine
0002-936X	AJN American Journal of Nursing
0002-9378	American Journal of Obstetrics and Gynecology
0002-9394	American Journal of Ophthalmology
0002-9416	American Journal of Orthodontics
1939-0025,0002-9432	American Journal of Orthopsychiatry
1525-2191,0002-9440	American Journal Of Pathology
0002-9475	The American Journal of Philology
1096-8644,0002-9483	American Journal of Physical Anthropology
1943-2909,0002-9505	American Journal of Physics
1535-7228,0002-953X	American Journal of Psychiatry
1573-6741,0002-9548	The American Journal of Psychoanalysis
1939-8298,0002-9556	The American Journal of Psychology
0002-9572	American Journal of Public Health and the Nations Health
1945-452X,0002-9599	American Journal of Science
1537-5390,0002-9602	American Journal of Sociology
0002-9629	The American Journal of the Medical Sciences
1476-1645,0002-9637	American Journal of Tropical Medicine and Hygiene
0002-9645	American Journal of Veterinary Research
1527-2117,0002-9831	American Literature
1930-0972,0002-9890	American Mathematical Monthly
1088-9477,0002-9920	Notices of the American Mathematical Society
1088-6826,0002-9939	Proceedings of the American Mathematical Society
1088-6850,0002-9947	Transactions of the American Mathematical Society
0002-9955	Journal of the American Medical Association
1520-0477,0003-0007	Bulletin of the American Meteorological Society
0003-0023	Transactions of the American Microscopical Society
1938-4238,0003-0031	The American Midland Naturalist
1945-3027,0003-004X	American Mineralogist
1937-352X,0003-0082	American Museum Novitates
1937-3546,0003-0090	Bulletin of the American Museum of Natural History
1547-3848,0003-0139	Journal of the American Musicological Society
1537-5323,0003-0147	The American Naturalist
1558-9331,0003-021X	Journal of the American Oil Chemists Society
0003-0279,0003-0279	Journal of the American Oriental Society
0003-0465	Journal of the American Pharmaceutical Association (1961)
0003-049X	Proceedings of the American Philosophical Society held at Philadelphia for promoting useful knowledge
1537-5943,0003-0554	American Political Science Review
1874-9380,0003-0589	American Potato Journal
1941-2460,0003-0651	Journal of the American Psychoanalytic Association
1935-990X,0003-066X	American Psychologist
1080-6490,0003-0678	American Quarterly
0003-0805	American Review of Respiratory Disease
2161-8062,0003-097X	Bulletin of the American Schools of Oriental Research
1545-2786,0003-0996	American Scientist
0003-1062	Journal of the American Society for Horticultural Science
1939-8271,0003-1224	American Sociological Review
1936-4784,0003-1232	The American Sociologist
1527-2133,0003-1283	American Speech
1537-2731,0003-1305	The American Statistician
0003-1488	Journal of the American Veterinary Medical Association
0003-1569	American Zoologist
1533-6247,0003-1615	The Americas A Quarterly Review of Latin American History
0003-181X,0337-307X	Futuribles
1365-2044,0003-2409	Anaesthesia
1432-055X,0003-2417	Der Anaesthesist
2507-0290,0003-2468	Analecta Bollandiana
2406-2693,0003-2565	Anali Pravnog fakulteta u Beogradu
1467-8284,0003-2638	Analysis
1364-5528,0003-2654	The Analyst
0003-2670,0003-2670	Analytica Chimica Acta
1096-0309,0003-2697	Analytical Biochemistry
1520-6882,0003-2700	Analytical Chemistry
1532-236X,0003-2719	Analytical Letters
1097-0185,0003-276X	The Anatomical Record
0003-2778	Journal of Anatomical Society of India
0003-2786	Anatomischer Anzeiger
0003-2999	Anesthesia & Analgesia
0003-3006	Anesthesia Progress
0003-3022	Anesthesiology
1522-9505,0003-3146	Die Angewandte Makromolekulare Chemie
0003-3170	Angiología
1940-1574,0003-3197	Angiology
1945-7103,0003-3219	The Angle Orthodontist
1095-8282,0003-3472	Animal Behaviour
0003-3480	Animal Blood Groups and Biochemical Genetics
0003-3561	Animal Production
0003-3588	Bangladesh Journal of Animal Science
1464-505X,0003-3790	Annals of Science
1521-3889,0003-3804	Annalen der Physik
1797-2442,0003-3847	Annales Botanici Fennici
0003-388X	annales de biologie animale biochimie biophysique
0003-391X	Annales de Bretagne
0003-3944	Annales de Chirurgie
0003-3995	Annales de Génétique
0003-4002	Annales de Génétique et de Sélection Animale
1777-5884,0003-4010	Annales de Géographie
2100-000X,0003-4088	Annales de Limnologie - International Journal of Limnology
2261-4427,0003-4134	Annales de Normandie
1286-4838,0003-4169	Annales de Physique
1297-9651,0003-424X	Annales de Zootechnie
0003-4266	Annales d Endocrinologie
0003-4312	Annales des Sciences Forestières
0003-4339	Annales des Sciences Naturelles - Zoologie et Biologie Animale
1958-9395,0003-4347	annals of telecommunications - annales des télécommunications
0003-438X	Annales d Otolaryngologie et de Chirurgie Cervico-Faciale
0003-4398	Annales du Midi revue archéologique historique et philologique de la France méridionale
0003-4401	Annales d Urologie
0003-441X	Annales d’histoire économique et sociale
1952-403X,0003-4436	Annales historiques de la Révolution française
2398-676X,0003-4452	International Annals of Criminology
0003-4509	Annales Pharmaceutiques Françaises
1734-1833,0003-4541	Annales Zoologici
1797-2450,0003-455X	Annales Zoologici Fennici
1612-8877,0003-4592	Annali di Chimica
1744-7348,0003-4746	Annals of Applied Biology
1469-1809,0003-4800	Annals of Human Genetics
0003-4819	Annals of Internal Medicine
0003-4843	Annals of Mathematical Logic
0003-4851	The Annals of Mathematical Statistics
0003-486X	Annals of Mathematics
1475-3162,0003-4878	The Annals of Occupational Hygiene
1943-572X,0003-4894	Annals of Otology Rhinology & Laryngology
1096-035X,0003-4916	Annals of Physics
0003-4932	Annals of Surgery
1468-2060,0003-4967	Annals of the Rheumatic Diseases
0003-4975	The Annals of Thoracic Surgery
1364-8594,0003-4983	Annals of Tropical Medicine and Parasitology
0003-5017	L’Année Biologique
1955-2580,0003-5033	L’Année psychologique
1883-6283,0003-5130	The Annual of Animal Psychology
0003-5440	Anthropologiai Közlemények
2292-3586,0003-5459	Anthropologica
1534-1518,0003-5491	Anthropological Quarterly
1884-765X,0003-5505	The Journal of Anthropological Society of Nippon
0003-5521	L Anthropologie
0003-5548	Anthropologischer Anzeiger
0003-5599	Anti-Corrosion Methods and Materials
1588-2748,0003-567X	Antik Tanulmányok
1613-0421,0003-5696	Antike und Abendland
0003-5769,0003-5769	The Antioch Review
1758-5309,0003-5815	The Antiquaries Journal
1745-1744,0003-598X	Antiquity
1930-7969,0003-603X	The Antitrust Bulletin
1572-9699,0003-6072	Antonie van Leeuwenhoek
2156-7093,0003-6390	Apeiron
0003-6420,0003-6420	Giornale di Cinzia
1563-504X,0003-6811	Applicable Analysis
0003-682X	Applied Acoustics
1608-3024,0003-6838	Applied Biochemistry and Microbiology
1466-4283,0003-6846	Applied Economics
1347-605X,0003-6862	Applied Entomology and Zoology
0003-6870	Applied Ergonomics
0003-6900	Applied Mechanics Reviews
1539-4522,0003-6935	Applied Optics
0003-6951,0003-6951	Applied Physics Letters
0003-6994,0003-6994	Applied Scientific Research
1934-9424,0003-701X	Applied Solar Energy
1943-3530,0003-7028	Applied Spectroscopy
1605-3974,0003-7214	Journal of Water Supply Research and Technology—AQUA
0003-7931	Arboricultural Association Journal
1613-0642,0003-7982	Arcadia - International Journal for Literary Studies
1816-2959,0003-8008	Archaeologia Austriaca
1589-486X,0003-8032	Archaeologiai Értesítő
0003-8121	Archaeology in Oceania
1475-4754,0003-813X	Archaeometry
1554-2769,0003-8504	Architectural Design
1758-9622,0003-8628	Architectural Science Review
1420-8938,0003-889X	Archiv der Mathematik
0003-8911	Archiv des oeffentlichen Rechts
0003-892X	Archiv des Völkerrechts
0003-8962	Archiv für das Eisenhüttenwesen
0003-8997	Archiv fuer die civilistische Praxis
0003-9012	Archiv für die gesamte Virusforschung
0003-9039	Archiv für Elektrotechnik
1613-0650,0003-9101	Archiv für Geschichte der Philosophie
0003-9128	Archiv für Gynäkologie
0003-9128	Archiv für Gyn\303\244kologie
0003-9128	Verhandlungen der Deutschen Gesellschaft für Gynäkologie
0003-9136	Archiv für Hydrobiologie
0003-9195	Archiv für Klinische und Experimentelle Ohren- Nasen- und Kehlkopfheilkunde
0003-9217	Archiv für Kreislaufforschung
2194-3958,0003-9233	Archiv für Kulturgeschichte
0003-9268	Archiv für Mathematische Logik und Grundlagenforschung
0003-9276	Archiv für Mikrobiologie
0003-9292	Archiv für Musikwissenschaft
0003-9306	Archives of Nature Conservation & Landscape Research
0003-9330	Archiv für Orthopädische und Unfall-Chirurgie
0003-9349	Archiv für Pflanzenschutz
0003-9365	Archiv für Protistenkunde
0003-9373	Archiv für Psychiatrie und Nervenkrankheiten
2198-0489,0003-9381	Archiv für Reformationsgeschichte - Archive for Reformation History
0003-942X	Archiv für Tierernaehrung
0003-9446	Archiv für Toxikologie
0003-9446	Archive für Toxikologie
2194-3826,0003-9497	Archivalische Zeitschrift
1432-0657,0003-9519	Archive for History of Exact Sciences
1432-0673,0003-9527	Archive for Rational Mechanics and Analysis
1777-5825,0003-9659	Archives des sciences sociales des religions
0003-9667	Archives de zoologie expérimentale et générale
1474-0583,0003-9756	European Journal of Sociology
0003-9799	Archives Internationales de Physiologie et de Biochimie
2507-038X,0003-9810	Archives Internationales d Histoire des Sciences
0003-9829	ARCHIVES ITALIENNES DE BIOLOGIE
0003-9853,0003-9853	Archives of American Art Journal
1096-0384,0003-9861	Archives of Biochemistry and Biophysics
0003-987X	Archives of Dermatology
1468-2044,0003-9888	Archives of Disease in Childhood
0003-9896	Archives of Environmental Health An International Journal
0003-990X	Archives of General Psychiatry
0003-9926	Archives of Internal Medicine
0003-9942	Archives of Neurology
0003-9950	Archives of Ophthalmology
0003-9969	Archives of Oral Biology
1543-2165,0003-9985	Archives of Pathology & Laboratory Medicine
0003-9993	Archives of Physical Medicine and Rehabilitation
1573-2800,0004-0002	Archives of Sexual Behavior
0004-0010	Archives of Surgery
1971-8519,0004-0177	ARCHIVIO DI STUDI URBANI E REGIONALI
